officialAdministrativeCode	adminArea1	adminArea2	adminArea3	latitude	longitude	nx	ny	officialOrder
1165062000	서울특별시	서초구	방배3동	37.477539	127.001133	60	125	378
1165062100	서울특별시	서초구	방배4동	37.486817	126.993322	60	125	379
1165065100	서울특별시	서초구	양재1동	37.481636	127.038153	61	125	380
1165065200	서울특별시	서초구	양재2동	37.467781	127.043144	61	125	381
1165066000	서울특별시	서초구	내곡동	37.459144	127.053411	61	124	382
1168000000	서울특별시	강남구		37.514575	127.049556	61	126	383
1168051000	서울특별시	강남구	신사동	37.521339	127.025022	61	126	384
1168052100	서울특별시	강남구	논현1동	37.508789	127.030511	61	125	385
1168053100	서울특별시	강남구	논현2동	37.514436	127.039289	61	126	386
1168054500	서울특별시	강남구	압구정동	37.530642	127.030713	61	126	387
1168056500	서울특별시	강남구	청담동	37.525108	127.0493	61	126	388
1168058000	서울특별시	강남구	삼성1동	37.509042	127.057531	61	125	389
1168059000	서울특별시	강남구	삼성2동	37.508389	127.048086	61	125	390
1168060000	서울특별시	강남구	대치1동	37.490506	127.063856	61	125	391
1168061000	서울특별시	강남구	대치2동	37.497111	127.069019	61	125	392
1168063000	서울특별시	강남구	대치4동	37.496964	127.059853	61	125	393
1168064000	서울특별시	강남구	역삼1동	37.492583	127.035144	61	125	394
1168065000	서울특별시	강남구	역삼2동	37.493247	127.048856	61	125	395
1168065500	서울특별시	강남구	도곡1동	37.488067	127.040497	61	125	396
1168065600	서울특별시	강남구	도곡2동	37.479864	127.0454	61	125	397
1168066000	서울특별시	강남구	개포1동	37.479097	127.059556	61	125	398
1168067000	서울특별시	강남구	개포2동	37.485175	127.075742	62	125	399
1168067500	서울특별시	강남구	개포3동	37.492144	127.073673	62	125	400
1168069000	서울특별시	강남구	개포4동	37.476028	127.053733	61	125	401
1168070000	서울특별시	강남구	세곡동	37.466367	127.109364	62	125	402
1168072000	서울특별시	강남구	일원본동	37.480533	127.0886	62	125	403
1168073000	서울특별시	강남구	일원1동	37.489058	127.090131	62	125	404
1168075000	서울특별시	강남구	수서동	37.486028	127.107	62	125	405
1171000000	서울특별시	송파구		37.511756	127.107931	62	126	406
1171051000	서울특별시	송파구	풍납1동	37.535247	127.124244	62	126	407
1171052000	서울특별시	송파구	풍납2동	37.52595	127.118864	62	126	408
1171053100	서울특별시	송파구	거여1동	37.494108	127.145408	63	125	409
1171053200	서울특별시	송파구	거여2동	37.490686	127.149	63	125	410
1171054000	서울특별시	송파구	마천1동	37.493222	127.152089	63	125	411
1171055000	서울특별시	송파구	마천2동	37.494075	127.150678	63	125	412
1171056100	서울특별시	송파구	방이1동	37.508147	127.126011	62	125	413
1171056200	서울특별시	송파구	방이2동	37.511756	127.116533	62	126	414
1171056600	서울특별시	송파구	오륜동	37.512589	127.1365	63	126	415
1171057000	서울특별시	송파구	오금동	37.50015	127.130244	62	125	416
1171058000	서울특별시	송파구	송파1동	37.503131	127.111819	62	125	417
1171059000	서울특별시	송파구	송파2동	37.499436	127.118911	62	125	418
1171060000	서울특별시	송파구	석촌동	37.500775	127.105753	62	125	419
1171061000	서울특별시	송파구	삼전동	37.499978	127.094642	62	125	420
1171062000	서울특별시	송파구	가락본동	37.492772	127.123911	62	125	421
1171063100	서울특별시	송파구	가락1동	37.49375	127.107686	62	125	422
1171063200	서울특별시	송파구	가락2동	37.495844	127.128642	62	125	423
1171064100	서울특별시	송파구	문정1동	37.487192	127.1262	62	125	424
1171064200	서울특별시	송파구	문정2동	37.487053	127.113064	62	125	425
1171064600	서울특별시	송파구	장지동	37.484136	127.134533	63	125	426
1171064700	서울특별시	송파구	위례동	37.479166	127.141492	63	125	427
1171065000	서울특별시	송파구	잠실본동	37.503356	127.086419	62	125	428
1171067000	서울특별시	송파구	잠실2동	37.511914	127.089975	62	126	429
1171068000	서울특별시	송파구	잠실3동	37.504489	127.096411	62	125	430
1171069000	서울특별시	송파구	잠실4동	37.516444	127.110056	62	126	431
1171071000	서울특별시	송파구	잠실6동	37.515383	127.102653	62	126	432
1171072000	서울특별시	송파구	잠실7동	37.505861	127.079133	62	125	433
1174000000	서울특별시	강동구		37.527367	127.125864	62	126	434
1174051500	서울특별시	강동구	강일동	37.566714	127.1804	63	127	435
1174052500	서울특별시	강동구	상일제1동	37.5506	127.1683	63	126	436
1174052600	서울특별시	강동구	상일제2동	37.55	127.1759	63	126	437
1174053000	서울특별시	강동구	명일제1동	37.546964	127.148022	63	126	438
1174054000	서울특별시	강동구	명일제2동	37.543553	127.153444	63	126	439
1174055000	서울특별시	강동구	고덕제1동	37.556244	127.151019	63	127	440
1174056000	서울특별시	강동구	고덕제2동	37.557714	127.166486	63	127	441
1174057000	서울특별시	강동구	암사제1동	37.548717	127.134764	63	126	442
1174058000	서울특별시	강동구	암사제2동	37.548961	127.129353	62	126	443
1174059000	서울특별시	강동구	암사제3동	37.552372	127.140375	63	126	444
1174060000	서울특별시	강동구	천호제1동	37.542303	127.138878	63	126	445
1174061000	서울특별시	강동구	천호제2동	37.539786	127.122908	62	126	446
1174062000	서울특별시	강동구	천호제3동	37.536972	127.131967	62	126	447
1174064000	서울특별시	강동구	성내제1동	37.527847	127.126031	62	126	448
1174065000	서울특별시	강동구	성내제2동	37.529603	127.131586	62	126	449
1174066000	서울특별시	강동구	성내제3동	37.523372	127.134886	63	126	450
1174068500	서울특별시	강동구	길동	37.539217	127.146168	63	126	451
1174069000	서울특별시	강동구	둔촌제1동	37.52075	127.138831	63	126	452
1174070000	서울특별시	강동구	둔촌제2동	37.53055	127.144019	63	126	453
1200000000	전남광주통합특별시			34.813044	126.465	51	67	454
1211000000	전남광주통합특별시	목포시		34.808789	126.394419	50	67	455
1211051000	전남광주통합특별시	목포시	용당1동	34.801358	126.395475	50	66	456
1211052000	전남광주통합특별시	목포시	용당2동	34.801611	126.399933	50	66	457
1211053500	전남광주통합특별시	목포시	연동	34.791589	126.393642	50	66	458
1211054500	전남광주통합특별시	목포시	산정동	34.806047	126.3886	50	67	459
1211055400	전남광주통합특별시	목포시	연산동	34.809867	126.3791	50	67	460
1211055800	전남광주통합특별시	목포시	원산동	34.80875	126.383064	50	67	461
1211056500	전남광주통합특별시	목포시	대성동	34.796203	126.385686	50	66	462
1211059500	전남광주통합특별시	목포시	목원동	34.79	126.382222	50	66	463
1211064000	전남광주통합특별시	목포시	동명동	34.787844	126.394067	50	66	464
1211064500	전남광주통합특별시	목포시	삼학동	34.787128	126.403689	50	66	465
1211065500	전남광주통합특별시	목포시	만호동	34.784219	126.389108	50	66	466
1211066000	전남광주통합특별시	목포시	유달동	34.782867	126.382664	50	66	467
1211069500	전남광주통합특별시	목포시	죽교동	34.796686	126.377156	50	66	468
1211070500	전남광주통합특별시	목포시	북항동	34.803964	126.371486	50	67	469
1211074500	전남광주통합특별시	목포시	용해동	34.813464	126.401378	50	67	470
1211075000	전남광주통합특별시	목포시	이로동	34.79605	126.411844	50	66	471
1211075600	전남광주통합특별시	목포시	상동	34.810708	126.416275	50	67	472
1211075700	전남광주통합특별시	목포시	하당동	34.805556	126.4223	51	67	473
1211075800	전남광주통합특별시	목포시	신흥동	34.795708	126.420889	51	66	474
1211078000	전남광주통합특별시	목포시	삼향동	34.827214	126.419967	51	67	475
1211079000	전남광주통합특별시	목포시	옥암동	34.807097	126.431864	51	67	476
1211080000	전남광주통합특별시	목포시	부흥동	34.801147	126.436567	51	66	477
1211081000	전남광주통합특별시	목포시	부주동	34.810425	126.447593	51	67	478
1213000000	전남광주통합특별시	여수시		34.757311	127.664386	73	66	479
1213025000	전남광주통합특별시	여수시	돌산읍	34.614047	127.723831	74	63	480
1213031000	전남광주통합특별시	여수시	소라면	34.789597	127.634664	72	66	481
1213032000	전남광주통합특별시	여수시	율촌면	34.878811	127.580789	71	68	482
1213033000	전남광주통합특별시	여수시	화양면	34.705014	127.615678	72	65	483
1213034000	전남광주통합특별시	여수시	남면	34.506328	127.768708	75	60	484
1213035000	전남광주통합특별시	여수시	화정면	34.617861	127.641511	73	63	485
1213036000	전남광주통합특별시	여수시	삼산면	34.0225	127.314033	67	50	486
1213051500	전남광주통합특별시	여수시	동문동	34.738825	127.745022	74	65	487
1213053500	전남광주통합특별시	여수시	한려동	34.741811	127.749508	74	65	488
1213057000	전남광주통합특별시	여수시	중앙동	34.735856	127.738178	74	65	489
1213060000	전남광주통합특별시	여수시	충무동	34.745725	127.731011	74	66	490
1213062500	전남광주통합특별시	여수시	광림동	34.744444	127.729222	74	66	491
1213063500	전남광주통합특별시	여수시	서강동	34.738022	127.728044	74	65	492
1213065500	전남광주통합특별시	여수시	대교동	34.732439	127.723431	74	65	493
1213067000	전남광주통합특별시	여수시	국동	34.726889	127.721419	74	65	494
1213068500	전남광주통합특별시	여수시	월호동	34.723008	127.713978	74	65	495
1213070000	전남광주통합특별시	여수시	여서동	34.747367	127.710686	74	66	496
1213071000	전남광주통합특별시	여수시	문수동	34.751503	127.704956	74	66	497
1213073000	전남광주통합특별시	여수시	미평동	34.765803	127.706533	74	66	498
1213074000	전남광주통합특별시	여수시	둔덕동	34.766278	127.696756	73	66	499
1213076500	전남광주통합특별시	여수시	만덕동	34.749553	127.746633	74	66	500
1213078000	전남광주통합특별시	여수시	쌍봉동	34.760361	127.667589	73	66	501
1213079000	전남광주통합특별시	여수시	시전동	34.757389	127.675897	73	66	502
1213080000	전남광주통합특별시	여수시	여천동	34.766981	127.663797	73	66	503
1213081000	전남광주통합특별시	여수시	주삼동	34.784475	127.665197	73	66	504
1213082000	전남광주통합특별시	여수시	삼일동	34.824983	127.689297	73	67	505
1213083000	전남광주통합특별시	여수시	묘도동	34.872983	127.711886	74	68	506
1215000000	전남광주통합특별시	순천시		34.947606	127.489331	70	70	507
1215025000	전남광주통합특별시	순천시	승주읍	35.011356	127.391919	68	71	508
1215031000	전남광주통합특별시	순천시	해룡면	34.910678	127.539844	71	69	509
1215032000	전남광주통합특별시	순천시	서면	34.991736	127.490431	70	71	510
1215033000	전남광주통합특별시	순천시	황전면	35.098311	127.429142	69	73	511
1215034000	전남광주통합특별시	순천시	월등면	35.090336	127.382622	68	73	512
1215035000	전남광주통합특별시	순천시	주암면	35.073778	127.237178	65	73	513
1215036000	전남광주통합특별시	순천시	송광면	34.971003	127.265956	66	70	514
1215037000	전남광주통합특별시	순천시	외서면	34.910686	127.279467	66	69	515
1215038000	전남광주통합특별시	순천시	낙안면	34.904967	127.348356	67	69	516
1215039000	전남광주통합특별시	순천시	별량면	34.871189	127.454175	69	68	517
1215040000	전남광주통합특별시	순천시	상사면	34.935978	127.457311	69	70	518
1215051500	전남광주통합특별시	순천시	향동	34.949631	127.481289	70	70	519
1215054000	전남광주통합특별시	순천시	매곡동	34.960839	127.484919	70	70	520
1215055000	전남광주통합특별시	순천시	삼산동	34.967814	127.485911	70	70	521
1215056000	전남광주통합특별시	순천시	조곡동	34.944819	127.499175	70	70	522
1215057000	전남광주통합특별시	순천시	덕연동	34.946164	127.507333	70	70	523
1215058000	전남광주통합특별시	순천시	풍덕동	34.938758	127.499311	70	70	524
1215059000	전남광주통합특별시	순천시	남제동	34.938308	127.490111	70	70	525
1215060000	전남광주통합특별시	순천시	저전동	34.944914	127.486086	70	70	526
1215061000	전남광주통합특별시	순천시	장천동	34.945417	127.488889	70	70	527
1215062000	전남광주통합특별시	순천시	중앙동	34.952953	127.488578	70	70	528
1215063500	전남광주통합특별시	순천시	도사동	34.924506	127.493708	70	69	529
1215066100	전남광주통합특별시	순천시	왕조1동	34.959442	127.522942	70	70	530
1215066500	전남광주통합특별시	순천시	왕조2동	34.952214	127.534556	70	70	531
1217000000	전남광주통합특별시	나주시		35.012839	126.712867	56	71	532
1217025000	전남광주통합특별시	나주시	남평읍	35.043292	126.845308	58	72	533
1217031000	전남광주통합특별시	나주시	세지면	34.916597	126.751622	56	69	534
1217032000	전남광주통합특별시	나주시	왕곡면	34.965083	126.671844	55	70	535
1217033000	전남광주통합특별시	나주시	반남면	34.900714	126.653864	55	69	536
1217034000	전남광주통합특별시	나주시	공산면	34.940244	126.610153	54	70	537
1217035000	전남광주통합특별시	나주시	동강면	34.936394	126.566067	53	69	538
1217036000	전남광주통합특별시	나주시	다시면	35.016272	126.639344	54	71	539
1217037000	전남광주통합특별시	나주시	문평면	35.052114	126.605964	54	72	540
1217038000	전남광주통합특별시	나주시	노안면	35.072878	126.734264	56	72	541
1217039000	전남광주통합특별시	나주시	금천면	35.027778	126.755564	57	71	542
1217040000	전남광주통합특별시	나주시	산포면	35.037006	126.807767	57	72	543
1217042000	전남광주통합특별시	나주시	다도면	34.944181	126.829631	58	70	544
1217043000	전남광주통합특별시	나주시	봉황면	34.9552	126.786322	57	70	545
1217051000	전남광주통합특별시	나주시	송월동	35.01435	126.727156	56	71	546
1217052000	전남광주통합특별시	나주시	영강동	35.000978	126.708953	56	71	547
1217054000	전남광주통합특별시	나주시	금남동	35.028108	126.717867	56	71	548
1217055000	전남광주통합특별시	나주시	성북동	35.031883	126.721444	56	72	549
